#1
double Intgainconv_Intgainrad_COPMin(8760, 4)
#time_in_s	c_o_n_v	r_a_d	C_O_P_M_i_n
15325200	458.93534999999997	275.36121	0
15328800	104.34619125000002	62.60771475	0
15332400	1166.764395	700.0586370000001	0
15336000	144.218020625	86.53081237499998	0
15339600	96.41615875000001	57.849695249999996	0
15343200	154.45711125	92.67426675000002	0
15346800	77.741815	46.645089	0
15350400	93.90907000000001	56.345442000000006	0
15354000	124.718191875	74.830915125	0
15357600	123.099693125	73.859815875	0
15361200	429.981781875	257.98906912499996	0
15364800	363.41722062499997	218.05033237499998	0
15368400	175.59068312499997	105.354409875	0
15372000	180.12536624999998	108.07521974999999	0
15375600	52.997032499999996	31.798219500000002	0
15379200	57.317045625000006	34.390227375	0
15382800	61.811211875	37.086727125	0
15386400	39.782709375	23.869625625	0
15390000	64.20034687500001	38.520208125	0
15393600	69.303179375	41.581907625	0
15397200	67.76464	40.658784000000004	0
15400800	625.4672049999999	375.280323	0
15404400	745.369848125	447.221908875	0
15408000	398.59182875000005	239.15509725	0
15411600	1095.735070625	657.441042375	0
15415200	121.1019075	72.66114449999999	0
15418800	61.96500937500001	37.179005624999995	0
15422400	1207.93871375	724.7632282500001	0
15426000	148.22558687499998	88.935352125	0
15429600	121.6555225	72.99331349999999	0
15433200	101.561424375	60.936854624999995	0
15436800	110.94667875	66.56800725000001	0
15440400	105.07341187499999	63.044047125000006	0
15444000	449.60041625	269.76024975	0
15447600	541.633576875	324.980146125	0
15451200	122.178663125	73.30719787500001	0
15454800	139.680821875	83.808493125	0
15458400	155.17560749999998	93.1053645	0
15462000	73.958870625	44.375322374999996	0
15465600	52.98426250000001	31.7905575	0
15469200	57.117425625	34.270455375000004	0
15472800	66.286181875	39.771709125	0
15476400	43.193745625	25.916247375	0
15480000	89.595096875	53.75705812500001	0
15483600	222.90255312500003	133.741531875	0
15487200	489.80774375000004	293.88464625	0
15490800	776.9314225	466.15885349999996	0
15494400	115.41399750000001	69.24839850000001	0
15498000	1074.416665	644.6499990000001	0
15501600	516.1143324999999	309.66859949999997	0
15505200	94.040378125	56.424226874999995	0
15508800	226.543464375	135.926078625	0
15512400	2536.376548125	1521.825928875	0
15516000	1358.5280868749999	815.1168521249999	0
15519600	117.53613437499999	70.521680625	0
15523200	81.93664625	49.161987749999994	0
15526800	259.27124562500006	155.56274737500001	0
15530400	1246.62516625	747.97509975	0
15534000	623.4551775	374.07310650000005	0
15537600	122.949315625	73.769589375	0
15541200	209.570116875	125.742070125	0
15544800	214.894429375	128.936657625	0
15548400	120.719459375	72.431675625	0
15552000	45.67415625	27.404493749999997	0
15555600	88.444291875	53.066575125	0
15559200	112.374553125	67.424731875	0
15562800	108.177585625	64.90655137499999	0
15566400	140.122973125	84.073783875	0
15570000	116.97202375	70.18321425	0
15573600	782.0701893749999	469.242113625	0
15577200	133.58153625000003	80.14892175	0
15580800	84.763325	50.857994999999995	0
15584400	53.39202625	32.03521575	0
15588000	131.708393125	79.025035875	0
15591600	1225.360686875	735.216412125	0
15595200	140.13184812499998	84.079108875	0
15598800	101.50036374999999	60.90021825	0
15602400	162.094851875	97.25691112500002	0
15606000	114.19054499999999	68.514327	0
15609600	139.79397375000002	83.87638425	0
15613200	152.45217187499998	91.471303125	0
15616800	72.2094675	43.325680500000004	0
15620400	38.263298125	22.957978875	0
15624000	161.25035999999997	96.750216	0
15627600	840.02855	504.01713	0
15631200	207.739998125	124.643998875	0
15634800	58.752486875	35.251492125	0
15638400	37.92737375	22.75642425	0
15642000	74.27609875	44.56565925	0
15645600	63.37498625	38.02499175	0
15649200	67.958533125	40.775119875	0
15652800	38.1373325	22.882399500000002	0
15656400	42.22485375	25.33491225	0
15660000	845.64788125	507.38872875	0
15663600	108.66919875	65.20151925	0
15667200	812.422571875	487.453543125	0
15670800	596.099155625	357.65949337499995	0
15674400	131.02377937499998	78.614267625	0
15678000	928.6621	557.19726	0
15681600	901.1728400000001	540.703704	0
15685200	189.39700187499997	113.638201125	0
15688800	434.26838375	260.56103025	0
15692400	393.9429075	236.36574449999998	0
15696000	135.250204375	81.150122625	0
15699600	234.719725625	140.831835375	0
15703200	243.89863625	146.33918175	0
15706800	656.305414375	393.783248625	0
15710400	98.61370875	59.168225250000006	0
15714000	84.920674375	50.952404625	0
15717600	97.40939625	58.44563775	0
15721200	83.6147525	50.1688515	0
15724800	38.095168750000006	22.85710125	0
15728400	37.951385625	22.770831375	0
15732000	38.078360625	22.847016375000003	0
15735600	90.450319375	54.270191624999995	0
15739200	69.16913625	41.501481749999996	0
15742800	48.855759375000005	29.313455625	0
15746400	38.104653125	22.862791875	0
15750000	633.8284775000001	380.2970865	0
15753600	1284.6071656249999	770.764299375	0
15757200	1430.5264399999999	858.315864	0
15760800	527.26050875	316.35630525000005	0
15764400	96.787720625	58.072632375000005	0
15768000	1895.9500762500002	1137.57004575	0
15771600	424.00923875	254.40554325000002	0
15775200	115.705510625	69.423306375	0
15778800	138.84411625	83.30646975	0
15782400	55.886136875	33.531682124999996	0
15786000	78.239950625	46.943970375000006	0
15789600	210.91340562500002	126.548043375	0
15793200	637.733598125	382.640158875	0
15796800	168.23916	100.94349600000001	0
15800400	216.450184375	129.870110625	0
15804000	273.558340625	164.135004375	0
15807600	75.0319925	45.019195499999995	0
15811200	48.769344375	29.261606625	0
15814800	114.392146875	68.635288125	0
15818400	44.25668625	26.55401175	0
15822000	38.484122500000005	23.0904735	0
15825600	43.13747	25.882482	0
15829200	82.050635	49.230381	0
15832800	604.4632325	362.67793950000004	0
15836400	1218.3055731250001	730.983343875	0
15840000	434.96321562500003	260.97792937500003	0
15843600	606.77391	364.064346	0
15847200	162.71732625	97.63039575	0
15850800	116.90996375	70.14597825	0
15854400	156.99418125	94.19650874999999	0
15858000	890.5245562499999	534.3147337500001	0
15861600	214.06951125	128.44170675	0
15865200	77.00643374999999	46.20386025	0
15868800	96.062831875	57.637699125	0
15872400	94.40769624999999	56.64461775	0
15876000	371.40649375000004	222.84389625	0
15879600	637.9420243750001	382.765214625	0
15883200	149.92768875000002	89.95661325	0
15886800	203.488564375	122.093138625	0
15890400	150.576095625	90.345657375	0
15894000	102.937048125	61.762228875000005	0
15897600	43.738745	26.243247000000004	0
15901200	40.07883062500001	24.047298375	0
15904800	59.193593125	35.516155874999995	0
15908400	62.9127725	37.7476635	0
15912000	85.577628125	51.346576875	0
15915600	51.572964375000005	30.943778625	0
15919200	580.3589049999999	348.215343	0
15922800	974.87453125	584.92471875	0
15926400	1779.31260625	1067.58756375	0
15930000	609.49176	365.695056	0
15933600	347.39454750000004	208.43672850000002	0
15937200	84.30372187500001	50.582233125	0
15940800	119.73507124999999	71.84104275	0
15944400	1003.09933875	601.8596032500001	0
15948000	150.70733375	90.42440024999999	0
15951600	197.053495	118.23209700000001	0
15955200	110.09097125	66.05458275000001	0
15958800	111.48049	66.888294	0
15962400	105.58611375	63.35166825000001	0
15966000	78.17789562499999	46.906737375	0
15969600	400.49461750000006	240.2967705	0
15973200	581.4810468750001	348.88862812499997	0
15976800	209.308875625	125.585325375	0
15980400	118.818625	71.291175	0
15984000	37.805933124999996	22.683559875	0
15987600	92.14440437500001	55.286642625000006	0
15991200	37.781709375	22.669025625	0
15994800	55.843434375	33.506060625	0
15998400	56.774781875	34.064869124999994	0
16002000	49.797084375000004	29.878250625	0
16005600	1193.70351875	716.22211125	0
16009200	1224.16384625	734.49830775	0
16012800	230.72134250000002	138.4328055	0
16016400	39.413078125	23.647846875000003	0
16020000	121.86153499999999	73.116921	0
16023600	1194.086434375	716.451860625	0
16027200	125.28282250000001	75.1696935	0
16030800	104.293550625	62.576130375	0
16034400	128.97489374999998	77.38493625	0
16038000	87.2409975	52.344598500000004	0
16041600	101.53152	60.918912000000006	0
16045200	105.80854000000001	63.485124000000006	0
16048800	67.69629375	40.61777625	0
16052400	703.8583025	422.31498150000004	0
16056000	94.47033125000002	56.682198750000005	0
16059600	213.58480749999998	128.15088450000002	0
16063200	206.88733375	124.13240025	0
16066800	51.4047275	30.842836499999997	0
16070400	68.592275625	41.155365375	0
16074000	38.473075	23.083845	0
16077600	53.79637125	32.277822750000006	0
16081200	80.41163625	48.24698175	0
16084800	62.2448725	37.346923499999995	0
16088400	64.89422125	38.936532750000005	0
16092000	38.15276375	22.891658250000003	0
16095600	763.5259875	458.1155925	0
16099200	559.362893125	335.617735875	0
16102800	1401.9731818750001	841.183909125	0
16106400	415.857840625	249.514704375	0
16110000	877.1310725000001	526.2786434999999	0
16113600	139.663380625	83.798028375	0
16117200	1262.241983125	757.3451898750001	0
16120800	1273.930441875	764.358265125	0
16124400	213.52132999999998	128.112798	0
16128000	132.89441875	79.73665125	0
16131600	174.39073	104.634438	0
16135200	108.64810875	65.18886525	0
16138800	127.440685625	76.464411375	0
16142400	154.60618312500003	92.763709875	0
16146000	700.6948868750001	420.41693212499996	0
16149600	442.99920875000004	265.79952525	0
16153200	102.52279125	61.51367475	0
16156800	38.320155625	22.992093375000003	0
16160400	47.752499375	28.651499625	0
16164000	66.834005625	40.100403375	0
16167600	76.86353249999999	46.1181195	0
16171200	56.622653750000005	33.97359225	0
16174800	39.484384999999996	23.690631	0
16178400	72.4251475	43.4550885	0
16182000	623.0941931250001	373.856515875	0
16185600	759.26554125	455.55932475000003	0
16189200	627.1936087500001	376.31616525	0
16192800	167.65230874999997	100.59138525	0
16196400	1179.150533125	707.490319875	0
16200000	1614.6072987499997	968.7643792499999	0
16203600	110.956556875	66.57393412500001	0
16207200	78.818323125	47.290993875	0
16210800	76.7129875	46.0277925	0
16214400	70.19174	42.115044000000005	0
16218000	208.469979375	125.081987625	0
16221600	128.070965625	76.842579375	0
16225200	776.2448818749999	465.74692912499995	0
16228800	146.2556625	87.75339749999999	0
16232400	184.437486875	110.66249212500001	0
16236000	263.998273125	158.398963875	0
16239600	53.271268125	31.962760875000004	0
16243200	38.032308125	22.819384875	0
16246800	38.251736875	22.951042125	0
16250400	49.837489999999995	29.902494	0
16254000	96.74685625	58.048113750000006	0
16257600	78.67645875000001	47.20587525	0
16261200	39.6551225	23.7930735	0
16264800	39.35439875000001	23.61263925	0
16268400	1057.141805625	634.285083375	0
16272000	1424.35781875	854.61469125	0
16275600	1666.824293125	1000.0945758749999	0
16279200	1878.205666875	1126.923400125	0
16282800	122.120426875	73.272256125	0
16286400	52.595473125	31.557283874999996	0
16290000	115.228683125	69.137209875	0
16293600	1103.03538375	661.82123025	0
16297200	318.0875825	190.8525495	0
16300800	69.747800625	41.848680375	0
16304400	93.63869625	56.18321775	0
16308000	326.88681875000003	196.13209125	0
16311600	564.865114375	338.91906862499997	0
16315200	122.566831875	73.54009912500001	0
16318800	182.482211875	109.489327125	0
16322400	169.292393125	101.57543587500001	0
16326000	39.51001	23.706006000000002	0
16329600	90.19590500000001	54.117543000000005	0
16333200	38.0944825	22.856689499999998	0
16336800	56.31618375000001	33.78971025	0
16340400	64.023735625	38.414241374999996	0
16344000	57.20174	34.32104399999999	0
16347600	73.031321875	43.818793125000006	0
16351200	38.22732875	22.93639725	0
16354800	1096.62897375	657.97738425	0
16358400	863.8391700000001	518.303502	0
16362000	155.55581500000002	93.333489	0
16365600	718.91659625	431.34995775000004	0
16369200	1351.9239675	811.1543805	0
16372800	346.112493125	207.667495875	0
16376400	1289.2584100000001	773.5550460000001	0
16380000	110.757344375	66.454406625	0
16383600	554.726385625	332.835831375	0
16387200	376.62997500000006	225.97798500000002	0
16390800	127.94599562500001	76.767597375	0
16394400	145.084861875	87.05091712499998	0
16398000	524.1172643750001	314.470358625	0
16401600	291.15482625	174.69289575000002	0
16405200	286.16551499999997	171.699309	0
16408800	357.544245	214.52654700000002	0
16412400	118.90124625	71.34074775	0
16416000	66.585093125	39.951055875	0
16419600	89.98113000000001	53.988678	0
16423200	38.053513125	22.832107875000002	0
16426800	37.957306249999995	22.77438375	0
16430400	57.62819	34.576914	0
16434000	63.613241249999994	38.167944750000004	0
16437600	114.343178125	68.60590687500002	0
16441200	1357.0722318750002	814.243339125	0
16444800	1316.7112175	790.0267305000001	0
16448400	348.87185124999996	209.32311074999998	0
16452000	677.9996725	406.7998035	0
16455600	188.75988937500003	113.255933625	0
16459200	188.26193187500002	112.957159125	0
16462800	271.520826875	162.912496125	0
16466400	931.671254375	559.002752625	0
16470000	109.090974375	65.454584625	0
16473600	111.32151499999999	66.792909	0
16477200	89.833691875	53.900215124999995	0
16480800	118.673571875	71.204143125	0
16484400	120.980616875	72.588370125	0
16488000	586.097718125	351.65863087500003	0
16491600	406.5232175	243.9139305	0
16495200	66.33285812499999	39.799714875	0
16498800	38.36471875	23.01883125	0
16502400	39.783248125	23.869948875	0
16506000	62.56349562500001	37.538097375	0
16509600	85.118081875	51.070849125	0
16513200	77.19375875	46.31625525	0
16516800	37.992566249999996	22.79553975	0
16520400	38.043918125	22.826350875	0
16524000	254.75726124999997	152.85435675	0
16527600	516.08598125	309.65158875	0
16531200	1004.6001462500001	602.76008775	0
16534800	1126.326585625	675.7959513750001	0
16538400	159.853596875	95.91215812499999	0
16542000	177.99254	106.795524	0
16545600	98.63662500000001	59.181974999999994	0
16549200	132.81691	79.690146	0
16552800	99.519235625	59.711541374999996	0
16556400	101.97162250000001	61.1829735	0
16560000	136.696079375	82.017647625	0
16563600	112.904318125	67.74259087499999	0
16567200	492.76396625	295.65837975000005	0
16570800	351.73198687499996	211.039192125	0
16574400	155.2119575	93.1271745	0
16578000	208.952233125	125.37133987499999	0
16581600	173.047664375	103.828598625	0
16585200	81.630866875	48.978520124999996	0
16588800	58.786130625000006	35.27167837500001	0
16592400	38.94080625	23.364483749999998	0
16596000	70.9841025	42.5904615	0
16599600	58.59107625	35.15464575000001	0
16603200	62.536908125	37.522144874999995	0
16606800	70.061830625	42.037098375	0
16610400	297.27119874999994	178.36271925	0
16614000	500.82596812500003	300.495580875	0
16617600	126.82748937499998	76.096493625	0
16621200	653.527480625	392.11648837499996	0
16624800	636.6818618750001	382.00911712500005	0
16628400	354.866010625	212.919606375	0
16632000	978.4829093750001	587.089745625	0
16635600	215.303045	129.181827	0
16639200	1040.3045825	624.1827495	0
16642800	129.789856875	77.873914125	0
16646400	43.56165000000001	26.13699	0
16650000	54.866512500000006	32.9199075	0
16653600	176.26470750000001	105.75882450000002	0
16657200	171.08073812499998	102.648442875	0
16660800	722.9773906250001	433.78643437500006	0
16664400	133.666083125	80.199649875	0
16668000	106.92308750000001	64.1538525	0
16671600	79.50915750000001	47.7054945	0
16675200	40.180970625	24.108582375	0
16678800	38.632829375	23.179697625	0
16682400	78.648905	47.18934300000001	0
16686000	59.002214375	35.401328625000005	0
16689600	82.41560874999999	49.44936525	0
16693200	43.332905	25.999743	0
16696800	284.439831875	170.66389912500003	0
16700400	505.73925625000004	303.44355375	0
16704000	628.595735	377.15744100000006	0
16707600	146.352216875	87.811330125	0
16711200	560.3379775000001	336.2027865	0
16714800	192.210235	115.32614099999999	0
16718400	137.455664375	82.473398625	0
16722000	1088.172458125	652.903474875	0
16725600	82.0327775	49.219666499999995	0
16729200	566.177034375	339.706220625	0
16732800	535.2838025	321.1702815	0
16736400	112.456741875	67.474045125	0
16740000	400.915711875	240.549427125	0
16743600	625.054626875	375.03277612499994	0
16747200	69.657116875	41.794270125	0
16750800	119.757069375	71.85424162500001	0
16754400	61.3083125	36.7849875	0
16758000	103.47883937499999	62.087303625	0
16761600	37.799598749999994	22.67975925	0
16765200	58.06405625	34.83843375	0
16768800	64.0961525	38.4576915	0
16772400	57.273408749999994	34.36404525	0
16776000	63.01702437499999	37.810214625	0
16779600	38.1156225	22.8693735	0
16783200	56.530590625	33.918354375	0
16786800	442.42471625	265.45482975	0
16790400	455.4728193750001	273.283691625	0
16794000	564.625653125	338.775391875	0
16797600	855.0898125	513.0538875	0
16801200	74.23675625	44.54205375	0
16804800	137.48189937499998	82.48913962499999	0
16808400	902.213440625	541.328064375	0
16812000	240.443316875	144.265990125	0
16815600	153.73722125	92.24233274999999	0
16819200	107.740865	64.644519	0
16822800	146.30470437499997	87.782822625	0
16826400	480.879550625	288.52773037500003	0
16830000	197.093525	118.256115	0
16833600	108.2462525	64.94775150000001	0
16837200	281.1889075	168.7133445	0
16840800	255.07050062500002	153.042300375	0
16844400	108.873785625	65.324271375	0
16848000	38.322061875	22.993237125	0
16851600	51.014464374999996	30.608678624999996	0
16855200	82.19815	49.31889	0
16858800	84.4337475	50.660248499999994	0
16862400	39.44527562500001	23.667165375	0
16866000	38.342228125000005	23.005336875	0
16869600	492.26036624999995	295.35621975	0
16873200	236.820168125	142.09210087500003	0
16876800	110.72217250000001	66.4333035	0
16880400	565.3976481249999	339.23858887499995	0
16884000	124.944645625	74.966787375	0
16887600	150.44959125000003	90.26975475	0
16891200	82.862103125	49.717261875	0
16894800	1301.96703	781.1802180000001	0
16898400	85.0305925	51.0183555	0
16902000	157.011735	94.20704099999999	0
16905600	97.21037375	58.32622425	0
16909200	117.56038687499999	70.536232125	0
16912800	220.43396625	132.26037975	0
16916400	735.144616875	441.08677012500004	0
16920000	139.7276775	83.83660649999999	0
16923600	123.756101875	74.25366112500001	0
16927200	120.43198375	72.25919024999999	0
16930800	38.129545625	22.877727375	0
16934400	81.3323575	48.7994145	0
16938000	69.347430625	41.608458375000005	0
16941600	54.37772125	32.62663275	0
16945200	38.646075624999995	23.187645375	0
16948800	44.200205	26.520122999999998	0
16952400	95.846625	57.507975	0
16956000	79.25532625000001	47.55319575	0
16959600	812.200569375	487.3203416249999	0
16963200	936.2313837500001	561.73883025	0
16966800	413.1197275	247.8718365	0
16970400	756.652025	453.991215	0
16974000	863.84804375	518.3088262499999	0
16977600	502.63999187499996	301.583995125	0
16981200	49.721258125	29.832754875000003	0
16984800	917.976419375	550.785851625	0
16988400	512.804313125	307.682587875	0
16992000	150.574458125	90.34467487500001	0
16995600	258.27574124999995	154.96544475	0
16999200	532.65608625	319.59365175	0
17002800	418.283208125	250.96992487500003	0
17006400	121.66063187499999	72.99637912499999	0
17010000	266.66474562499997	159.998847375	0
17013600	229.010218125	137.40613087499997	0
17017200	38.29739	22.978434	0
17020800	37.841155	22.704693	0
17024400	38.151786875	22.891072124999997	0
17028000	73.87721	44.326326	0
17031600	108.25572	64.953432	0
17035200	41.358194375000004	24.814916625000002	0
17038800	37.720403125000004	22.632241875000002	0
17042400	446.388918125	267.833350875	0
17046000	241.98970250000002	145.19382149999998	0
17049600	407.890239375	244.734143625	0
17053200	662.353764375	397.41225862499994	0
17056800	450.155320625	270.093192375	0
17060400	1137.136753125	682.282051875	0
17064000	609.806158125	365.883694875	0
17067600	87.08604	52.251624	0
17071200	107.2459375	64.34756250000001	0
17074800	211.70684624999996	127.02410775	0
17078400	167.06929312500003	100.24157587500001	0
17082000	70.0044525	42.0026715	0
17085600	128.675293125	77.20517587500001	0
17089200	174.362666875	104.617600125	0
17092800	549.356679375	329.61400762500006	0
17096400	237.85918875000002	142.71551325	0
17100000	226.47000562499997	135.882003375	0
17103600	48.855260625	29.313156375000002	0
17107200	69.270806875	41.562484125	0
17110800	46.633265625	27.979959375000004	0
17114400	53.1359375	31.8815625	0
17118000	73.006081875	43.803649125	0
17121600	48.149823749999996	28.889894249999998	0
17125200	75.02974062499999	45.017844374999996	0
17128800	129.35375374999998	77.61225225	0
17132400	795.19993	477.11995799999994	0
17136000	809.166775	485.50006500000006	0
17139600	1376.6995175	826.0197105	0
17143200	1137.788190625	682.672914375	0
17146800	82.12713937499998	49.276283625	0
17150400	1704.5164393750001	1022.709863625	0
17154000	1613.966148125	968.379688875	0
17157600	316.54291624999996	189.92574975	0
17161200	179.3763625	107.6258175	0
17164800	105.865675	63.519405	0
17168400	164.80043062500002	98.880258375	0
17172000	119.579115	71.747469	0
17175600	161.773329375	97.06399762500001	0
17179200	843.5966475	506.15798849999993	0
17182800	286.47007687499996	171.882046125	0
17186400	137.930281875	82.75816912500001	0
17190000	38.510756875	23.106454125	0
17193600	43.038899375	25.823339625000003	0
17197200	128.094908125	76.856944875	0
17200800	38.093142500000006	22.8558855	0
17204400	38.41907	23.051441999999998	0
17208000	40.269525	24.161715	0
17211600	67.247119375	40.348271625	0
17215200	275.074183125	165.044509875	0
17218800	1100.5109074999998	660.3065445000001	0
17222400	589.189474375	353.513684625	0
17226000	354.912321875	212.947393125	0
17229600	469.415068125	281.64904087499997	0
17233200	2754.49622125	1652.6977327500001	0
17236800	1410.0533625	846.0320175	0
17240400	395.4576625	237.27459750000003	0
17244000	619.6470137499999	371.78820825	0
17247600	100.90837625	60.54502574999999	0
17251200	125.41542187499999	75.249253125	0
17254800	145.07737874999998	87.04642725000001	0
17258400	111.00024562499999	66.600147375	0
17262000	126.260731875	75.75643912499999	0
17265600	595.830416875	357.49825012499997	0
17269200	495.91963000000004	297.551778	0
17272800	168.688863125	101.21331787500002	0
17276400	38.131979375	22.879187625	0
17280000	37.783721875	22.670233125	0
17283600	38.085175	22.851105	0
17287200	88.61052062499999	53.166312375	0
17290800	77.430095625	46.458057375	0
17294400	37.845015000000004	22.707009	0
17298000	39.52206875	23.713241250000003	0
17301600	750.60099375	450.36059624999996	0
17305200	591.5553025	354.9331815	0
17308800	628.70189625	377.22113774999997	0
17312400	511.8993068750001	307.13958412500006	0
17316000	448.343925625	269.006355375	0
17319600	1029.189973125	617.513983875	0
17323200	220.303856875	132.182314125	0
17326800	108.59636562499999	65.157819375	0
17330400	185.80562250000003	111.48337350000001	0
17334000	93.23175375	55.939052249999996	0
17337600	68.00444125	40.802664750000005	0
17341200	139.772271875	83.863363125	0
17344800	124.99268	74.99560799999999	0
17348400	79.7334675	47.840080500000006	0
17352000	296.038780625	177.62326837499998	0
17355600	611.193064375	366.715838625	0
17359200	188.16874	112.901244	0
17362800	72.18485125	43.31091075	0
17366400	38.186313125000005	22.911787874999998	0
17370000	38.05758062500001	22.834548375	0
17373600	70.19697062499999	42.118182375	0
17377200	64.04777250000001	38.4286635	0
17380800	69.988936875	41.993362125	0
17384400	38.158625625	22.895175375	0
17388000	305.959178125	183.57550687500003	0
17391600	397.91757749999994	238.75054649999998	0
17395200	798.666331875	479.19979912499997	0
17398800	581.9554975	349.1732985	0
17402400	94.680215	56.808129	0
17406000	1010.440068125	606.264040875	0
17409600	522.026545	313.215927	0
17413200	89.020370625	53.412222375	0
17416800	898.32916	538.9974960000001	0
17420400	101.654114375	60.992468625	0
17424000	161.101163125	96.660697875	0
17427600	378.77129375	227.26277625	0
17431200	214.5308625	128.7185175	0
17434800	116.254415625	69.752649375	0
17438400	363.99503375	218.39702025000003	0
17442000	735.3418087499999	441.20508524999997	0
17445600	335.52915125	201.31749075	0
17449200	42.399550625	25.439730375	0
17452800	37.96391625	22.778349750000004	0
17456400	38.337934375	23.002760625	0
17460000	65.650836875	39.390502125	0
17463600	114.130891875	68.478535125	0
17467200	38.242535000000004	22.945521	0
17470800	38.164303749999995	22.89858225	0
17474400	233.58039937499996	140.148239625	0
17478000	1116.36838125	669.82102875	0
17481600	1045.102596875	627.0615581249999	0
17485200	672.515561875	403.50933712500006	0
17488800	100.546130625	60.327678375	0
17492400	1015.1569093749999	609.094145625	0
17496000	389.52425875	233.71455525000002	0
17499600	489.88363000000004	293.930178	0
17503200	234.99070999999998	140.994426	0
17506800	333.160073125	199.89604387499998	0
17510400	110.250954375	66.150572625	0
17514000	163.08274437499998	97.84964662499999	0
17517600	183.961448125	110.376868875	0
17521200	694.962293125	416.97737587500006	0
17524800	146.79166125	88.07499675	0
17528400	191.76083625	115.05650175	0
17532000	53.224754375	31.934852624999994	0
17535600	44.902670625	26.941602375	0
17539200	111.72947	67.037682	0
17542800	58.055483124999995	34.833289875	0
17546400	38.159148125	22.895488875	0
17550000	37.953295625	22.771977375000002	0
17553600	38.464933125	23.078959875	0
17557200	116.278570625	69.767142375	0
17560800	665.074535625	399.044721375	0
17564400	668.01397	400.808382	0
17568000	665.0407975	399.0244785	0
17571600	301.42749562500006	180.856497375	0
17575200	167.58685624999998	100.55211374999999	0
17578800	1102.920841875	661.752505125	0
17582400	103.13438187499999	61.880629125	0
17586000	124.63661375000001	74.78196824999999	0
17589600	149.770156875	89.862094125	0
17593200	105.328268125	63.196960875	0
17596800	51.753953125	31.052371875	0
17600400	59.167595625	35.50055737500001	0
17604000	371.89204874999996	223.13522925	0
17607600	466.86294250000003	280.1177655	0
17611200	198.92171125	119.35302675000001	0
17614800	186.80439812500003	112.082638875	0
17618400	101.46759312500001	60.880555875	0
17622000	100.92594625	60.555567749999994	0
17625600	107.14077437499999	64.28446462500001	0
17629200	80.43161625	48.25896975	0
17632800	38.1585175	22.8951105	0
17636400	37.8993075	22.7395845	0
17640000	37.91564125	22.749384749999997	0
17643600	102.42011937500001	61.452071625	0
17647200	62.385959375	37.431575625	0
17650800	430.69919125	258.41951475	0
17654400	1263.8597200000002	758.3158320000001	0
17658000	675.996018125	405.597610875	0
17661600	1279.481625	767.688975	0
17665200	157.19598000000002	94.317588	0
17668800	63.722213749999995	38.23332825	0
17672400	91.22751	54.736506000000006	0
17676000	102.60624312499999	61.563745874999995	0
17679600	628.35080625	377.01048375	0
17683200	965.625686875	579.375412125	0
17686800	139.199443125	83.519665875	0
17690400	127.90748625	76.74449175000001	0
17694000	290.990653125	174.59439187499999	0
17697600	591.47408625	354.88445175	0
17701200	203.904871875	122.342923125	0
17704800	167.421209375	100.452725625	0
17708400	86.87374499999999	52.124247	0
17712000	61.733030625	37.039818374999996	0
17715600	110.5544675	66.3326805	0
17719200	37.87932	22.727591999999998	0
17722800	38.744406250000004	23.24664375	0
17726400	39.699068125000004	23.819440875	0
17730000	79.44767312500001	47.668603875	0
17733600	522.323920625	313.39435237500004	0
17737200	405.93623	243.56173800000002	0
17740800	1141.3193912499999	684.7916347500001	0
17744400	870.9000843750001	522.5400506249999	0
17748000	414.541210625	248.72472637500002	0
17751600	1200.7570837500002	720.45425025	0
17755200	655.4529256249999	393.271755375	0
17758800	116.01435625	69.60861374999999	0
17762400	120.890525625	72.53431537499999	0
17766000	109.034684375	65.42081062499999	0
17769600	97.39330312500002	58.435981875	0
17773200	133.58385312500002	80.150311875	0
17776800	113.89650687500001	68.337904125	0
17780400	95.40386187499999	57.242317125	0
17784000	142.90350062500002	85.742100375	0
17787600	286.01677874999996	171.61006725	0
17791200	86.21703624999999	51.73022175	0
17794800	39.220593750000006	23.53235625	0
17798400	84.76740625	50.860443749999995	0
17802000	50.383508125000006	30.230104875	0
17805600	76.805975	46.083585	0
17809200	38.52988375	23.11793025	0
17812800	82.988025625	49.79281537500001	0
17816400	50.241518125	30.144910875	0
17820000	525.882914375	315.52974862499997	0
17823600	363.456996875	218.07419812499998	0
17827200	989.485225625	593.691135375	0
17830800	1848.132388125	1108.879432875	0
17834400	1091.6908425000001	655.0145055	0
17838000	992.366293125	595.419775875	0
17841600	194.428884375	116.657330625	0
17845200	1428.398129375	857.0388776249999	0
17848800	450.543578125	270.326146875	0
17852400	89.91678624999999	53.95007174999999	0
17856000	48.470503750000006	29.08230225	0
17859600	112.06607812499999	67.239646875	0
17863200	246.177123125	147.70627387500002	0
17866800	777.762245625	466.657347375	0
17870400	128.13388125	76.88032875	0
17874000	250.119525625	150.071715375	0
17877600	142.12899	85.27739399999999	0
17881200	159.7572525	95.85435149999999	0
17884800	85.74661	51.44796600000001	0
17888400	38.422208125	23.053324875	0
17892000	38.003589375	22.802153625000003	0
17895600	41.25728375	24.75437025	0
17899200	116.35705437499999	69.814232625	0
17902800	60.419994375	36.251996625	0
17906400	40.104510624999996	24.062706375	0
17910000	270.491846875	162.29510812499998	0
17913600	526.194539375	315.716723625	0
17917200	1098.01594	658.809564	0
17920800	167.73286124999998	100.63971674999999	0
17924400	730.4343624999999	438.2606175	0
