time,livingroom__win_net_W,hobby__win_net_W,corridor__win_net_W,wcstorage__win_net_W,kitchen__win_net_W,bedroom__win_net_W,children__win_net_W,corridor2__win_net_W,bath__win_net_W,children2__win_net_W,attic__win_net_W
12312000.0,-24.082082294917484,-11.412953629984202,0.0,-3.737131016589224,-16.796440081331312,-14.709388261101623,-10.615323481154363,-4.2338018362881655,-3.2853621241426936,-8.721115582479925,0.0
12315600.0,-25.597329071455647,-13.015697096121258,0.0,-4.585619938230501,-17.966549469848673,-16.142343185879184,-12.284471940425917,-5.082614642650782,-4.077426224477861,-9.788043469769946,0.0
12319200.0,-7.046748835719427,-10.503655419347268,0.0,-3.344960364210202,-3.955515779972643,-3.2000121523803955,-9.75619717186828,-3.8107750385598322,-1.6999619628386142,-1.5036185037178313,0.0
12322800.0,20.843150407032624,-9.45494307723331,0.0,-2.8216382108856735,14.258594399331855,16.205941416784185,-8.627972068382448,-3.2360970842168015,-1.8835134201962518,7.849167516542565,0.0
12326400.0,20.453469264554315,-12.097834643506737,0.0,-5.018701048199421,11.431933202309153,16.38284247212937,-11.205334477293661,-5.380177564299252,-4.888232918973291,5.240276130919824,0.0
12330000.0,-20.197735207764964,-19.497264520814127,0.0,-9.458097624562917,-18.075812435094775,-11.827959896208512,-18.596929262792138,-9.801151420524914,-9.301001286319563,-11.79056593630564,0.0
12333600.0,-58.68944274678313,-28.227295866972838,0.0,-12.70541749752229,-43.30524416912499,-40.02918497044318,-27.40434590782546,-13.074801269414468,-12.577942649532268,-26.38406069568058,0.0
12337200.0,-65.33135774686922,-30.582473115824705,0.0,-13.715330955968264,-47.80315399463188,-45.459175694231405,-29.858098819153625,-14.125334913207045,-13.617804650011351,-29.3990016777368,0.0
12340800.0,-68.68760401701421,-32.4115924745322,0.0,-14.668726933335531,-50.38571272466706,-48.27130284548512,-31.73848208828231,-15.116787176411496,-14.634203302950738,-31.34647130573164,0.0
12344400.0,-72.59953157117658,-34.58910351598247,0.0,-15.783836599014705,-53.376432474967245,-51.56683440792249,-33.95552922699043,-16.27246819419279,-15.796913347601727,-33.601542978836896,0.0
12348000.0,-76.15874984937004,-36.45532145240629,0.0,-16.70993533192462,-56.11638636485061,-54.36223513576133,-35.84561820424933,-17.245410640995388,-16.750588879686322,-35.49206844716323,0.0
12351600.0,-78.57364174454902,-37.8002793154917,0.0,-17.369941999370287,-57.96834906695122,-56.34004875098426,-37.190586214493926,-17.945207142839926,-17.4401052570477,-36.840432276847416,0.0
12355200.0,-80.35240180230878,-38.80558157735644,0.0,-17.876330008228713,-59.35521809710734,-57.85906367422073,-38.218587990896104,-18.493563195460972,-17.992819838267042,-37.89459219281468,0.0
12358800.0,-81.69562278582475,-39.572302202138204,0.0,-18.265391933780553,-60.41633041142454,-59.06223446001096,-39.03094235922017,-18.9335988382605,-18.44202608560595,-38.740192001584816,0.0
12362400.0,-82.20508450019383,-39.9157338030002,0.0,-18.429837137089574,-60.83294655682985,-59.611669548477636,-39.41041016534153,-19.151056769299018,-18.66447931851639,-39.14201859782427,0.0
12366000.0,-70.95048212448694,-25.858441453769906,0.0,-9.825373021601358,-55.15955692808578,-50.33117801167201,-25.44912993519422,-10.615654818085396,-16.833187619187584,-35.438179619970796,0.0
12369600.0,-48.918969451634325,5.874653758289639,0.0,13.097766004524658,-42.46570707717528,-32.32637913200418,6.426712876802867,12.349000564230352,-12.587357727708683,-26.92772903343796,0.0
12373200.0,-31.823085728745156,24.69525264256714,0.0,31.773833762962568,-26.217909231185402,-20.349036764783264,25.627158659702786,31.234828458733034,-7.084811084532639,-15.918352790911342,0.0
12376800.0,-15.071191283493931,36.354273458271564,0.0,43.322055834781565,-8.265231053651007,-8.56277443987824,37.528938284365836,42.89670332257293,0.3188393247181551,-3.046701298485374,0.0
12380400.0,2.1813642512890965,46.59400242270959,0.0,49.75849005783505,15.81577825223124,4.781544343369433,47.98948320686196,49.47305310516742,16.06669193995181,17.075629390587977,0.0
12384000.0,15.76397161900286,48.11073454332626,0.0,48.0844425685533,39.2924796622994,15.382482761314947,49.65865312198429,47.907070166936705,33.35141151344908,37.705727653303484,0.0
12387600.0,26.593158656921617,40.26126805332012,0.0,37.26362891121812,55.787221768208155,23.89742717107569,41.917155425718306,37.2408407357901,45.21321557254063,52.18651920959309,0.0
12391200.0,36.23880526430395,24.877967597789535,0.0,18.921443897640913,65.34090480881156,31.494915888035507,26.671079171930018,19.17033915685991,50.67926539138972,60.012720060753566,0.0
12394800.0,60.84143544972926,19.918666116916057,0.0,11.952032972068622,80.67236315375794,48.77855202474916,21.738960302351558,12.391589835801753,51.15946728956567,68.20728758197174,0.0
12398400.0,118.62195125912592,21.126296373834435,0.0,12.489339345191738,115.73697902966614,88.21457407416091,22.925644797357307,13.05294977881671,48.04126079519699,84.66507159833776,0.0
12402000.0,157.39096192349916,20.381387114625625,0.0,12.010156898252816,134.7187745239869,115.36056432381156,22.157512046099754,12.679026483744877,40.40812149099102,91.11794293489316,0.0
12405600.0,173.42126354562333,17.960329925133408,0.0,10.719533386134351,133.46618112033389,127.14362541398816,19.708957305596556,11.46442995828027,26.936887548897246,84.51783169065169,0.0
12409200.0,160.36426852087084,12.013662421216722,0.0,7.663922244425763,111.94236930367163,118.50408850077645,13.697491647109658,8.434243409658109,11.494134167123704,66.56663587880502,0.0
12412800.0,121.00229309968665,6.938164451667106,0.0,3.0637903160009543,79.17410304969951,92.37396593499022,8.4840965869937,3.7829852004581923,4.008625861777389,46.5291418420461,0.0
12416400.0,56.408519652525,2.0433675120679737,0.0,-1.6605184709874266,31.678095196456752,48.75302302191341,3.514287495758765,-1.004874311649104,-0.7393973907399811,20.120072160375003,0.0
12420000.0,-33.00668043705694,-13.418739066773641,0.0,-6.072118326648932,-25.121747484875357,-15.818504572099918,-11.985876402933854,-5.476056322316332,-5.164418220603668,-11.209875150928035,0.0
12423600.0,-53.45814022264274,-20.3852921399013,0.0,-8.776032962073227,-38.625257071841354,-31.996957357646618,-19.09369434643614,-8.29505479517272,-7.952492996265307,-19.919431243145304,0.0
12427200.0,-58.06895524736633,-23.249021291719423,0.0,-10.2294515845468,-42.199035972679866,-36.276305690493345,-22.067808054359055,-9.846915321647199,-9.483377209498363,-22.860237493247023,0.0
12430800.0,-62.85626617780152,-26.0930482079303,0.0,-11.670570993488395,-45.87764969754633,-40.54955040058663,-25.012685079187126,-11.388764359974438,-11.009562226595444,-25.787891437490373,0.0
12434400.0,-66.58151403291176,-28.334028145817694,0.0,-12.8007209815037,-48.7516305251057,-43.90047344344521,-27.327570671577043,-12.609656895255869,-12.21902716929591,-28.09751911193745,0.0
12438000.0,-70.80516215825922,-30.87529809241726,0.0,-14.128082909510596,-52.055113499042065,-47.65490698684549,-29.982804698871924,-14.049070263535278,-13.654381580014391,-30.74937085121623,0.0
12441600.0,-75.32279069895154,-33.41898981983465,0.0,-15.40354922814428,-55.50318539264069,-51.532779895848606,-32.61594026026822,-15.425908524491803,-15.023827226383121,-33.39557532715521,0.0
12445200.0,-77.78468351598931,-34.83779741328571,0.0,-16.077648867796142,-57.35899029487658,-53.79728689519103,-34.11065526189848,-16.196819979503,-15.785341496019893,-34.909614110556724,0.0
12448800.0,-77.87607740650431,-35.106725786316346,0.0,-16.199276630399275,-57.46863873406593,-54.26506191484379,-34.453215068689794,-16.412155670640782,-15.995836648898605,-35.26318714821955,0.0
12452400.0,-52.027923395920766,11.672743282241981,0.0,13.180741914017432,-49.65953390965883,-31.075590396881182,12.084034204669194,12.709822846200638,-13.51661871140226,-30.245759670242567,0.0
12456000.0,-36.32743762489221,38.49278725650976,0.0,36.36837180329775,-38.61210439829429,-18.936216703389448,39.19164072848986,35.93260057005716,-9.901728127291541,-22.946960159981288,0.0
12459600.0,-29.936264168567362,45.71812070820681,0.0,50.754294979573444,-26.050468004359942,-16.76451251197524,46.82196756314141,50.54343929252792,-5.799782760291556,-14.599233407328782,0.0
12463200.0,-21.07525862126934,50.44964812642212,0.0,59.100386756763044,-12.152608880307184,-11.737356126826796,51.90668252306688,59.10628793490747,0.3096658813654898,-4.5339297522320265,0.0
12466800.0,-7.663468273811844,52.82860505395166,0.0,58.60520480457512,11.266348165395442,-1.604191832666885,54.464191000586254,58.736420299232634,17.25764161010865,15.719950229141574,0.0
12470400.0,4.0111294391737715,47.607458195165066,0.0,50.50251308797078,33.72762054070091,7.348847379177016,49.40590520163494,50.791803487512084,34.49423284986915,35.778494863862306,0.0
12474000.0,13.545585142641414,36.23552955165968,0.0,36.29067888960128,48.6713307832955,14.75236418368064,38.0190854802222,36.65954862836139,45.47738399490672,49.02375474612933,0.0
12477600.0,18.951129056172135,17.31900455614891,0.0,15.400709455345094,56.488543006928694,19.001440066372197,19.025830229454016,15.847552454323846,51.335521245185646,56.115851932454575,0.0
12481200.0,43.51651547684196,10.740176795678764,0.0,7.191266296176337,71.80474707483438,35.91439536110744,12.324599865206864,7.71075038451221,51.4797781891977,64.04208449289644,0.0
12484800.0,104.29326994648272,12.979600580908226,0.0,8.217792010177845,106.1655548165362,77.32286880804696,14.471116385770927,8.810522771581702,45.83028180440019,78.7613841756131,0.0
12488400.0,135.13917410762508,13.31495052843178,0.0,8.303066146519555,116.99394632347844,99.14343761250996,14.765358246825457,8.975911010301928,35.592707508752795,79.6881923653363,0.0
12492000.0,141.86173508081697,10.446533951681005,0.0,6.785759622338688,109.32116038474828,104.32392765384395,11.86035725397744,7.506293122076983,21.743836364109114,69.49424239920302,0.0
12495600.0,124.35036636211044,4.966791767361457,0.0,3.9569216924133173,86.08375708098242,92.5238433518532,6.313110852908153,4.66946016721807,7.707464443371201,51.21056727172453,0.0
12499200.0,85.64413455640442,-0.3887479505053477,0.0,-0.38017527559477315,54.48683953650777,66.6427745673725,0.8366962335864088,0.2654536141641941,0.7753055603204686,32.07790255005921,0.0
12502800.0,26.920590645664106,-8.452473794147188,0.0,-6.434180444704923,10.792646779127722,26.494494799431436,-7.340772455963354,-5.867435325796544,-5.315353685031836,6.962894731521402,0.0
12506400.0,-56.21872229150513,-25.116779133261446,0.0,-11.927912631994902,-42.7605523169008,-33.63285122374691,-24.05346697892502,-11.488242965426831,-10.904603512439742,-23.186558604562485,0.0
12510000.0,-73.9273525410913,-31.093113859153004,0.0,-14.194397436959251,-54.39755997621334,-47.87233278912072,-30.20147762400966,-13.911427472254626,-13.312117311017948,-30.80037928731104,0.0
12513600.0,-75.1836546052567,-32.25175133906541,0.0,-14.764134164931738,-55.40931646445979,-49.796437351189,-31.533059326971614,-14.635411525642807,-14.034038468767102,-32.114938060647525,0.0
12517200.0,-76.00017616834761,-33.08330804802649,0.0,-15.1702771605024,-56.08227048579797,-51.18464681081441,-32.506979523620124,-15.181828451129254,-14.581868288183767,-33.08553906445188,0.0
12520800.0,-75.79185938618907,-33.28549249371852,0.0,-15.258470473106081,-55.974166874748036,-51.716588989354335,-32.88747026319001,-15.422763758875947,-14.820449810252017,-33.47792289333598,0.0
12524400.0,-78.26340752901045,-34.77752159161979,0.0,-15.984531155732999,-57.850556690349634,-54.32420277199526,-34.61082127215215,-16.31928966167047,-15.717364848056409,-35.219721222972304,0.0
12528000.0,-82.76286590745447,-37.34720569655482,0.0,-17.28288837080726,-61.29507577466071,-58.339706927482396,-37.334668701362446,-17.749190583863214,-17.15410786010284,-37.95996995188192,0.0
12531600.0,-84.93025174508206,-38.75156108460581,0.0,-18.022177239589425,-63.01903181010059,-60.33862553959843,-38.7577297412378,-18.54855843529069,-17.96374282148465,-39.3974725571156,0.0
12535200.0,-84.45397948083499,-38.730917707972885,0.0,-18.011462512351113,-62.70822215322393,-60.33382157419631,-38.78699442673933,-18.61817840763202,-18.037583732961796,-39.44574161627573,0.0
12538800.0,-80.30278429808638,-36.47034374706844,0.0,-16.810512745354544,-59.72921059368089,-57.53416431434713,-36.627288671276375,-17.5162526543522,-17.188651296025846,-37.69969757457319,0.0
12542400.0,-77.36209478088274,-35.47233832152966,0.0,-16.332905441287767,-57.41969168617524,-55.609364987224026,-35.67052160680318,-17.10413182928254,-16.54522657167522,-36.33464409840468,0.0
12546000.0,-68.26137966799874,-30.480093089529966,0.0,-13.556524007518904,-50.6331748867488,-48.92170290305156,-30.72210611822601,-14.381099080014083,-14.384136030474933,-31.926199665648817,0.0
12549600.0,-55.216234894494775,-22.018464782063248,0.0,-8.190612877759108,-40.52369412359023,-39.257955731352496,-22.35801578603494,-9.082224293233686,-10.898056150806191,-25.173879387734836,0.0
12553200.0,-43.192068812676666,-9.389356942429856,0.0,1.6904893036846715,-28.68423317127892,-30.20831663349543,-9.765242139656493,0.7736915714801995,-5.08846240666675,-16.32236290515779,0.0
12556800.0,-32.4183285012962,6.220973231486568,0.0,15.080198816314692,-10.753251459191347,-21.85964787707249,5.993464020965604,14.206854794191685,7.721846174188727,-0.8028048380643042,0.0
12560400.0,-25.623617968065815,10.818443900923683,0.0,18.19517383601169,7.502721096787013,-16.394021656810338,10.846188705925329,17.458332194484086,23.272879188949958,16.365905739017307,0.0
12564000.0,-18.867911432129745,-0.1365671925133256,0.0,5.299819354377448,17.143924003471398,-11.0296549815572,0.05675222508608613,4.7350968199131955,30.222751855781524,24.929521636025186,0.0
12567600.0,1.7879580230502938,-3.633885234790114,0.0,-0.15782985683161144,28.356414729423534,3.4552615721035806,-3.431543008702988,-0.59684773835329,29.089194818276695,30.122755355669938,0.0
12571200.0,41.01403735125666,-2.7219879009154226,0.0,0.2409393034597258,49.53770176932437,30.198011573638496,-2.5130127865159295,-0.11545475652577863,24.32298856492588,38.59878014915279,0.0
12574800.0,56.559160615119936,-3.866263168651656,0.0,-0.3995021400424221,52.56285761393178,41.25947435436876,-3.609059800836363,-0.6572556565923549,16.226736996713356,36.496789204272545,0.0
12578400.0,27.020727714867803,-8.259513556636392,0.0,-2.6713710064259573,21.625207148163383,21.289062026610566,-7.964413262938351,-2.853504352923096,3.132170261072474,14.647624131679919,0.0
12582000.0,-31.641661589795802,-15.837465007015197,0.0,-6.549678560496911,-24.385751911541064,-19.481927997574147,-15.550615654011999,-6.711899764933342,-6.331657867763507,-13.357854007854755,0.0
12585600.0,-51.86927343288515,-21.790658701698973,0.0,-9.622688009392142,-39.226621244915705,-34.628235292939365,-21.59063723368606,-9.832816604656792,-9.778699151236102,-22.8750034994328,0.0
12589200.0,-57.59146327399604,-24.880271920198027,0.0,-11.216286882224754,-43.51517666392283,-39.465381440003,-24.80253337496118,-11.517324467705542,-11.421974866719516,-26.117945692370277,0.0
12592800.0,-62.965298901461566,-27.786255777977594,0.0,-12.700241553341806,-47.537663973633634,-43.9410833611537,-27.822653233689703,-13.08748149404052,-12.948593864000854,-29.12175821568546,0.0
12596400.0,-67.01442954953498,-30.017482570175012,0.0,-13.825920244678688,-50.57057004190565,-47.34418793074965,-30.11590640924033,-14.292611455893287,-14.122335266285937,-31.405051878656646,0.0
12600000.0,-69.36755632670987,-31.37161798680984,0.0,-14.50951310345046,-52.326441790858965,-49.45412239517638,-31.55158101405318,-15.061485997544375,-14.861722245580586,-32.82475224247371,0.0
12603600.0,-72.43803606777489,-33.0723039098913,0.0,-15.369350256146948,-54.63068141212332,-52.041486580198786,-33.2940174299761,-15.984732336982214,-15.771714948387105,-34.57305340800051,0.0
12607200.0,-75.97852667101942,-34.99687186068757,0.0,-16.345567176274695,-57.29420717715141,-54.95224669133426,-35.24736696286703,-17.01354975728058,-16.79632194298977,-36.542619611178324,0.0
12610800.0,-80.5176087988791,-37.400499384369645,0.0,-17.555217789951545,-60.70751767939745,-58.61973618925966,-37.70902888581106,-18.291562388232474,-18.06449540627701,-39.01116674462456,0.0
12614400.0,-86.42565201192734,-40.48502755271847,0.0,-19.11831949676488,-65.16126446719123,-63.2780049154221,-40.817912032767545,-19.90018354914496,-19.684985877949302,-42.15774426117653,0.0
12618000.0,-91.32262400361263,-43.078948326756375,0.0,-20.42590833773506,-68.84123739431476,-67.13239241463162,-43.41737960351549,-21.247578677250797,-21.022416073522127,-44.753373895465614,0.0
12621600.0,-91.4557351156591,-43.25895786972355,0.0,-20.521979400317683,-68.96095415492336,-67.42100591305872,-43.62405406300765,-21.392662371509598,-21.177364804861003,-44.979109941232494,0.0
12625200.0,-79.12706905369441,-31.152461107826756,0.0,-13.437814742316032,-61.74566657758538,-57.556035218303336,-31.544132736089573,-14.353312516342697,-18.850437921024167,-40.25562728269513,0.0
12628800.0,-64.01433776766652,-18.624869259595414,0.0,-4.840185047428307,-50.71983653477092,-46.03347768943336,-18.97629982708706,-5.758610276655844,-15.17598078031672,-32.88278505215746,0.0
12632400.0,-46.901857131330246,6.200427131083245,0.0,16.58520250379121,-37.56142899026122,-33.07330003872147,5.8956569852925895,15.622021881025972,-10.70703220371065,-23.97831289473274,0.0
12636000.0,-35.631245657150316,25.314557658212323,0.0,36.069366611200564,-24.897642798714315,-25.039207004263062,25.240853200043603,35.16255155542473,-5.148275082656838,-14.69359387614665,0.0
12639600.0,-24.929326753018103,34.05227596149376,0.0,42.787093277672454,-5.982318316795386,-16.623639184445153,34.328196444316404,42.07782760177713,8.63265021304862,1.852117664253086,0.0
12643200.0,-14.275548093412795,33.52305190573861,0.0,39.78694539324147,14.800231092185186,-8.307946096565075,34.010766855586326,39.238110451023886,24.672667826245146,20.499035235801244,0.0
12646800.0,-6.7517409076294825,24.85283182927793,0.0,28.9572450520715,29.260272532764077,-2.4432520638029303,25.439576072172542,28.574639602505584,36.11051080457585,33.71441186541898,0.0
12650400.0,-1.7710772138167385,7.515946425900665,0.0,9.861232468294645,36.245583490932404,1.5340186406144198,8.154530442056938,9.663565470243384,41.33950069816075,40.11502519796642,0.0
12654000.0,19.805281056443278,1.8409626902429466,0.0,2.4272926647091992,46.02507985757347,16.71899617534632,2.478242931311712,2.375027783297554,37.95086917170818,43.53183828513016,0.0
12657600.0,57.93550020553391,3.639592483348366,0.0,3.2542682551277125,61.38007018374947,43.03406163183587,4.2547957191453065,3.305964430517463,28.17032551343138,46.668619924783286,0.0
12661200.0,72.88562197469491,3.3635962069737673,0.0,3.0591939475124974,63.26170383369015,53.8180146943842,4.004653112772672,3.20964716095844,19.53849887757042,43.72188088518715,0.0
12664800.0,86.7588116117588,1.1286691382443053,0.0,1.8936882312231944,66.03634269631823,63.5886416872404,1.7596890778173417,2.089539906133254,11.777845913285105,41.657843730035324,0.0
12668400.0,93.8672696641147,-3.667928580040382,0.0,-0.5626131713628695,63.12827271802803,68.41562458165333,-3.118600505294083,-0.3803362033445623,1.8827552301530943,35.670608665912994,0.0
12672000.0,69.60649439034444,-7.9933774796954395,0.0,-4.352552363703026,41.78772408852569,52.50074082980791,-7.471031921242172,-4.17130206479802,-4.012055878392104,22.25155240510537,0.0
12675600.0,5.086539221461749,-14.876864422718114,0.0,-9.218902254129114,-4.599036223799715,8.262949323460248,-14.426878352461799,-9.09821159256769,-8.878022443178267,-3.7101976411831856,0.0
12679200.0,-61.61457947722614,-27.83445847750331,0.0,-13.335370473531743,-47.32741496052037,-40.1950305455518,-27.466037835705933,-13.317982759668162,-13.065048389261111,-27.74029205564939,0.0
12682800.0,-78.15108806481906,-33.779080949544685,0.0,-15.760275656178974,-58.47061997119461,-53.26121487040117,-33.515453516327085,-15.840563421248868,-15.600400551504931,-35.01849343186984,0.0
12686400.0,-82.92549624158775,-36.56823499502069,0.0,-17.169528946325038,-62.1400629822491,-57.48918941665233,-36.37334120394955,-17.338742861819238,-17.1066744557644,-37.91756564352021,0.0
12690000.0,-85.12488816913813,-37.97553327700845,0.0,-17.873338594205674,-63.8454798406559,-59.63744020312619,-37.86803634791004,-18.15079392909633,-17.907972002551798,-39.407397884218,0.0
12693600.0,-84.26816540126032,-37.89077863246783,0.0,-17.833370971403067,-63.2388874940835,-59.588572762869646,-37.935633663003664,-18.248559755784406,-17.973701442928277,-39.41183475053228,0.0
12697200.0,-83.04171196248002,-37.56318831329989,0.0,-17.675463642076963,-62.36399994039332,-59.21607839128108,-37.763102043026485,-18.222313463319566,-17.93351477846338,-39.204818551879285,0.0
12700800.0,-83.94046955911585,-38.21570761407518,0.0,-17.997997620563833,-63.07394988879185,-60.27250545085292,-38.49872119567386,-18.63782389390213,-18.347995383568886,-39.94937421656338,0.0
12704400.0,-85.91373852089974,-39.382831122406095,0.0,-18.574087858886756,-64.58054932004936,-62.07478975947684,-39.726839060364036,-19.294741397223337,-18.998710312840153,-41.183909071716165,0.0
12708000.0,-88.08043802935032,-40.63995401086769,0.0,-19.20823452480547,-66.24260333004251,-64.03177405285574,-41.05774240818623,-20.00780668312242,-19.715557471094165,-42.52898254344175,0.0
12711600.0,-75.5369351119553,-19.215026325191815,0.0,-5.92032093480303,-62.100160427984235,-53.016553305140754,-19.745946437591158,-6.809029125518492,-18.457611456098206,-39.93092556689362,0.0
12715200.0,-65.60695971674373,-13.18367082870202,0.0,-0.619597840268753,-53.137678694784185,-46.02888225200999,-13.620554313990425,-1.5042790723941835,-15.494198169833673,-33.97439524963343,0.0
12718800.0,-51.27421668680054,-3.263878988659201,0.0,8.30990659433283,-40.08740467497876,-35.91385746402071,-3.6175441520125844,7.411561789307001,-11.119289642853797,-25.209402521492926,0.0
12722400.0,-35.48701485097939,8.814263396980209,0.0,18.658170713196057,-25.32000683679192,-24.49019331351306,8.562844352257457,17.781381017228114,-5.418852741234566,-14.883785208097592,0.0
12726000.0,-23.224323462476434,11.056605955286159,0.0,18.093810667503078,-11.343928710161379,-15.069823420486529,10.87586778806633,17.25299143932017,2.4883191043525272,-3.8126546673077826,0.0
12729600.0,-13.637012222558837,11.725645688949527,0.0,16.38837462731439,0.8221421635895467,-7.576994738304677,11.65169820390318,15.636850384066008,10.128772183697151,6.258835139984029,0.0
12733200.0,-5.135598621702627,17.063076261379138,0.0,19.622217089008274,18.961844335209605,-0.9338354525003751,17.11552741595284,18.98074223182553,24.566267945573742,22.75761417794706,0.0
12736800.0,-3.1617550951303883,7.783135333847355,0.0,9.655135121164918,34.394374555911384,0.7604465745268669,7.993810831203831,9.185785308025118,39.918554292518195,38.4167799307977,0.0
12740400.0,14.57000446581543,-0.9279016302506591,0.0,1.123140269486683,49.96908249754517,12.68530334642736,-0.5833392571873617,0.8529815942422232,44.10759656084906,48.568098891172326,0.0
12744000.0,78.09562252879971,-1.3908122200246424,0.0,0.776321972314939,88.49915539817698,55.766391937639696,-0.9842558666146886,0.6598832124225069,40.157908229615856,66.3785531954166,0.0
12747600.0,121.20796580126989,-2.1733686975714477,0.0,0.27511167926893165,109.11882738516442,86.07715548248257,-1.7127432863032368,0.2969942034305788,31.142523897006555,73.04534036738971,0.0
12751200.0,141.1248853309885,-3.786439934154828,0.0,-0.6265259230210134,108.88916755310868,100.800222787341,-3.2985681523345534,-0.5003676238113499,16.215749481423032,66.29056312107599,0.0
12754800.0,134.50246555408057,-6.856834828674835,0.0,-2.2574482862298026,90.80360757380959,97.08572983942167,-6.381860142002907,-2.0713595655668726,0.7390104943520441,50.0699054162144,0.0
12758400.0,100.33614242640056,-8.204393831231826,0.0,-5.200982978844507,61.43072647132374,75.25336204076757,-7.816189327447546,-5.022253172800681,-5.194150608351865,32.59468577912912,0.0
12762000.0,36.19393910759777,-12.060312234392853,0.0,-10.101289147863472,13.250015963638248,32.44660160101972,-11.729951206482227,-9.96842933288113,-10.088955776344818,5.780612562380895,0.0
12765600.0,-67.34319270967066,-28.72158276513179,0.0,-14.37598059035944,-51.92863649959317,-42.01211791716872,-28.373117455742147,-14.321960613223222,-14.43399763400782,-29.744549825999297,0.0
12769200.0,-90.10228519485918,-35.49381655417042,0.0,-16.675341554510695,-66.49678709802994,-59.95251496544625,-35.28088618708153,-16.74526564907023,-16.833119345688253,-38.87410807326461,0.0
12772800.0,-94.97652910863336,-38.6529118445451,0.0,-18.279056109856743,-70.30712697371852,-64.56982924795908,-38.58295791093865,-18.47465610815236,-18.519616701367386,-42.06658339837267,0.0
12776400.0,-100.06469881881368,-41.842782443976034,0.0,-19.884912494510413,-74.23193297678888,-69.1874773365957,-41.88764586930815,-20.210700779528576,-20.191355941794882,-45.23657989500108,0.0
12780000.0,-104.54560711553783,-44.64427522465596,0.0,-21.28772311154665,-77.6827698558731,-73.23884976644922,-44.774709876391206,-21.73380508138534,-21.668752891075997,-48.0225044644377,0.0
12783600.0,-108.56205213400918,-47.201169231294855,0.0,-22.56234177569755,-80.77087159096804,-76.89003569552737,-47.40074069403364,-23.106780991933242,-22.997550136266923,-50.531731389254595,0.0
12787200.0,-111.68157655802808,-49.10552488491772,0.0,-23.51438737731273,-83.1922656860467,-79.72089027401147,-49.39499213796239,-24.16292404169801,-24.036095282943375,-52.49332041162687,0.0
12790800.0,-113.46396389693425,-50.29626637183034,0.0,-24.094356036448485,-84.60656599964092,-81.54519160664266,-50.68370455371947,-24.859118511280695,-24.724015836556195,-53.776333293379295,0.0
12794400.0,-113.5133720242068,-50.639616988626976,0.0,-24.25555749623695,-84.71209606711896,-82.01943414167813,-51.1035586826376,-25.119501786700155,-24.966214142636527,-54.15150363106224,0.0
12798000.0,-86.3809688425172,-2.560009226584782,0.0,5.713453669063,-76.37979555319089,-57.76966256610145,-3.275206576966127,4.634321242551124,-22.331144775381446,-48.79530939457244,0.0
12801600.0,-70.98947149413694,21.876616880021174,0.0,27.250027813113775,-64.9445481293101,-46.052181441961,21.483718921974628,26.212488776542898,-18.55218270603412,-41.1903189746934,0.0
12805200.0,-62.098690135551706,29.25023366746109,0.0,41.03161569145226,-50.57161931096154,-41.81069759221144,29.25376204301773,40.14503124873437,-13.741680686605399,-31.53390891251066,0.0
12808800.0,-50.915210082757255,34.03358180970213,0.0,48.79228020446948,-35.08920372619873,-34.922367480310015,34.41479423533474,48.08676224304634,-7.153000819767968,-20.398698213331087,0.0
12812400.0,-36.57094383429455,37.38329339302658,0.0,49.07505689979632,-11.767597342364468,-24.039295211949963,38.03220444674372,48.5681753342443,9.16481219576822,-0.46998987664755987,0.0
12816000.0,-24.581925429426548,33.12021808296993,0.0,41.8621070957725,10.234311457824788,-14.890468774200656,33.91018758674204,41.50024473507506,25.790873732120247,19.03267244168387,0.0
12819600.0,-14.34575572121355,23.143347536857448,0.0,28.956954270286673,25.75907008136852,-7.0472617040325645,23.92877057551209,28.677415663203305,36.96892681244873,32.63522737442662,0.0
12823200.0,-6.7212271504155865,6.070022715867282,0.0,9.364367067145068,34.91086442445351,-1.1839751128468379,6.843293786307868,9.255089137737997,43.00700974111851,40.468929387339415,0.0
12826800.0,18.66111806136155,0.39742094932134364,0.0,1.7787838826169775,51.708888693939514,16.434760025302808,1.1475308722832551,1.7907175831992532,44.305185472504206,49.756843677662175,0.0
12830400.0,81.64265874414218,2.6787625344956894,0.0,2.849022816807093,89.21062927683522,59.51918180440151,3.386918867661933,2.950352888667652,40.434551020694784,67.05186194289365,0.0
12834000.0,120.47846854052978,2.5480926797999075,0.0,2.69445246852581,106.95037986711498,86.83649664037512,3.2308443114610554,2.8895688223205553,31.651673735523673,72.30109315874233,0.0
12837600.0,134.74869317745106,0.6420428579760795,0.0,1.667146886008446,103.85577336633742,97.46405082138153,1.3358374896228753,1.9481512858479917,17.602318004483976,64.42335066904326,0.0
12841200.0,121.02836934029415,-3.006018120298819,0.0,-0.2172293719490952,82.07062204568524,88.74885491611462,-2.2826965087197237,0.11925338874990388,3.0310832476902263,46.70221243439363,0.0
12844800.0,88.32171901917468,-5.986667634029416,0.0,-3.684547316659639,54.20560538565917,67.38824907417882,-5.373893702585505,-3.3689765812646115,-3.143733936960871,29.807183337674303,0.0
12848400.0,31.794876477012508,-10.608465318468888,0.0,-8.63426197722945,11.566113835650242,29.37731704716009,-10.12613017020675,-8.406379576001854,-8.121805828588625,5.726411644934274,0.0
