     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3962500 2724500  1  4 17  -8.0 1009 170  2.1 1  1.3  57    0    4 188 -268  1
3962500 2724500  1  4 18  -9.0 1009 160  2.6 1  1.3  66    0    0 186 -267  1
3962500 2724500  1  4 19  -9.1 1009 150  2.1 0  1.3  70    0    0 182 -266  1
3962500 2724500  1  4 20  -9.5 1008 210  2.1 0  1.3  72    0    0 178 -266  1
3962500 2724500  1  4 21 -10.8 1009 170  1.9 0  1.3  76    0    0 176 -264  1
3962500 2724500  1  4 22 -11.4 1009 140  1.8 0  1.3  81    0    0 174 -263  1
3962500 2724500  1  4 23 -11.2 1009 160  2.8 0  1.3  84    0    0 173 -263  1
3962500 2724500  1  4 24 -10.9 1009 170  3.2 0  1.4  83    0    0 174 -262  1
3962500 2724500  1  5  1 -11.2 1009 150  2.6 0  1.3  82    0    0 173 -261  1
3962500 2724500  1  5  2 -11.4 1010 160  3.2 0  1.3  83    0    0 172 -261  1
3962500 2724500  1  5  3 -11.8 1009 160  2.4 0  1.3  83    0    0 172 -261  1
3962500 2724500  1  5  4 -11.7 1010 160  3.2 0  1.3  84    0    0 173 -261  1
3962500 2724500  1  5  5 -12.3 1010 180  3.5 0  1.3  85    0    0 172 -261  1
3962500 2724500  1  5  6 -12.6 1010 170  3.2 0  1.3  86    0    0 171 -261  1
3962500 2724500  1  5  7 -12.8 1010 170  3.2 0  1.2  85    0    0 170 -261  1
3962500 2724500  1  5  8 -12.3 1010 180  3.7 0  1.2  85    0    0 172 -261  1
3962500 2724500  1  5  9 -12.9 1010 180  2.6 0  1.2  86    1    7 173 -261  1
3962500 2724500  1  5 10 -10.9 1011 180  2.9 0  1.2  82   65   19 174 -262  1
3962500 2724500  1  5 11  -9.1 1010 180  3.5 0  1.3  74  146   30 179 -264  1
3962500 2724500  1  5 12  -7.8 1011 170  4.1 1  1.4  68  163   38 182 -267  1
3962500 2724500  1  5 13  -6.8 1011 170  4.2 1  1.4  64  137   64 187 -270  1
3962500 2724500  1  5 14  -6.3 1010 170  4.4 1  1.4  62  153   40 188 -272  1
3962500 2724500  1  5 15  -5.7 1010 180  4.3 1  1.5  62  109   36 190 -274  1
3962500 2724500  1  5 16  -5.8 1010 180  3.5 1  1.5  62   27   31 191 -273  1
3962500 2724500  1  5 17  -6.8 1010 180  2.8 1  1.5  65    0    4 190 -272  1
3962500 2724500  1  5 18  -7.0 1010 180  3.8 1  1.5  68    0    0 189 -271  1
3962500 2724500  1  5 19  -8.2 1010 180  4.5 2  1.5  71    0    0 191 -270  1
3962500 2724500  1  5 20  -8.5 1010 170  4.1 2  1.5  74    0    0 193 -270  1
3962500 2724500  1  5 21  -9.3 1010 180  2.9 1  1.5  77    0    0 188 -270  1
3962500 2724500  1  5 22  -9.8 1009 170  2.9 1  1.4  79    0    0 181 -269  1
3962500 2724500  1  5 23 -10.2 1009 190  2.9 1  1.4  80    0    0 178 -269  1
3962500 2724500  1  5 24 -10.6 1009 170  3.4 2  1.4  82    0    0 180 -268  1
3962500 2724500  1  6  1 -10.8 1009 180  3.9 1  1.4  84    0    0 180 -269  1
3962500 2724500  1  6  2 -11.0 1009 150  1.7 1  1.4  84    0    0 173 -270  1
3962500 2724500  1  6  3 -11.2 1009 170  4.2 0  1.4  84    0    0 169 -271  1
3962500 2724500  1  6  4 -10.7 1009 170  3.5 0  1.4  85    0    0 164 -272  1
3962500 2724500  1  6  5 -10.5 1008 180  2.6 1  1.4  85    0    0 174 -273  1
3962500 2724500  1  6  6  -9.8 1008 170  3.1 5  1.5  85    0    0 207 -275  1
3962500 2724500  1  6  7 -10.9 1008 180  4.4 8  1.5  85    0    0 247 -277  1
3962500 2724500  1  6  8  -9.4 1007 180  4.8 8  1.5  85    0    0 262 -279  1
