Koordinatensystem : Lambert konform konisch
Rechtswert        : 4050500 Meter
Hochwert          : 2342500 Meter
Hoehenlage        : 775 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4050500 2342500  1  5 22  -1.6  932 262  3.5 7  3.4  92    0    0 279 -309  3
4050500 2342500  1  5 23  -1.6  932 268  1.9 7  3.4  92    0    0 274 -308  3
4050500 2342500  1  5 24  -1.7  932 257  2.3 8  3.4  92    0    0 278 -309  3
4050500 2342500  1  6  1  -1.7  932 280  2.7 7  3.4  93    0    0 279 -311  3
4050500 2342500  1  6  2  -1.8  932 292  6.2 7  3.4  92    0    0 275 -314  3
4050500 2342500  1  6  3  -1.7  932 328  5.5 7  3.4  92    0    0 276 -317  3
4050500 2342500  1  6  4  -2.1  932 308  3.5 8  3.4  94    0    0 281 -319  3
4050500 2342500  1  6  5  -2.2  932 178  3.0 7  3.3  95    0    0 281 -319  3
4050500 2342500  1  6  6  -2.2  932 164  3.1 8  3.3  95    0    0 282 -319  3
4050500 2342500  1  6  7  -1.7  932  24  1.1 8  3.3  94    0    0 290 -319  3
4050500 2342500  1  6  8  -1.9  932 136  1.4 8  3.4  93    0    0 292 -319  3
4050500 2342500  1  6  9  -1.7  932 157  1.9 8  3.4  94    0   14 294 -319  3
4050500 2342500  1  6 10  -1.1  932 183  2.2 7  3.5  94   13   68 289 -319  3
4050500 2342500  1  6 11  -0.4  932 185  0.9 6  3.6  93    6   96 276 -319  3
4050500 2342500  1  6 12   0.4  931 182  0.9 7  3.8  91    0   72 278 -319  3
4050500 2342500  1  6 13   2.0  932 114  1.7 8  3.8  85    0  101 298 -319  3
4050500 2342500  1  6 14   1.8  931 119  1.6 6  3.7  79   20  134 291 -319  3
4050500 2342500  1  6 15   2.4  930  69  1.4 7  3.7  78   46  113 283 -319  3
4050500 2342500  1  6 16   1.4  931 168  1.5 7  3.7  78    4   48 292 -319  3
4050500 2342500  1  6 17   1.0  931 122  1.4 6  3.7  82    0    6 282 -319  3
4050500 2342500  1  6 18   1.6  931 253  2.9 8  3.8  84    0    0 293 -319  3
4050500 2342500  1  6 19   0.6  931 261  3.7 8  3.9  87    0    0 309 -319  3
4050500 2342500  1  6 20   0.0  931 229  4.0 8  3.9  93    0    0 307 -319  3
4050500 2342500  1  6 21   0.1  930 224  4.5 8  4.0  97    0    0 307 -319  3
4050500 2342500  1  6 22   0.5  930 222  4.0 8  4.1  97    0    0 308 -319  3
4050500 2342500  1  6 23   0.7  930 245  2.6 8  4.2  96    0    0 309 -319  3
4050500 2342500  1  6 24   0.9  929 251  6.6 7  4.2  96    0    0 303 -319  3
4050500 2342500  1  7  1   1.0  929 241  7.5 7  4.2  95    0    0 295 -319  3
4050500 2342500  1  7  2   1.0  929 250  4.0 8  4.3  96    0    0 302 -319  3
4050500 2342500  1  7  3   1.1  929 257  3.3 7  4.2  95    0    0 301 -319  3
4050500 2342500  1  7  4   1.0  929 273  7.3 8  4.2  93    0    0 301 -319  3
4050500 2342500  1  7  5   1.0  929 264  6.5 8  4.1  93    0    0 307 -319  3
4050500 2342500  1  7  6   0.1  929 248  4.2 7  4.2  96    0    0 301 -319  3
4050500 2342500  1  7  7   0.5  929 250  4.8 8  4.2  98    0    0 301 -319  3
4050500 2342500  1  7  8   1.0  930 253  4.2 8  4.2  95    0    0 308 -319  3
4050500 2342500  1  7  9   0.4  930 247  2.8 8  4.1  95    0    7 307 -320  3
4050500 2342500  1  7 10   0.5  930 236  2.8 7  4.1  97    4   41 298 -319  3
4050500 2342500  1  7 11   0.9  931 229  2.6 8  4.2  96    0   62 298 -319  3
4050500 2342500  1  7 12   1.5  931 262  2.1 8  4.3  95    4   93 304 -323  3
4050500 2342500  1  7 13   1.6  930 231  1.5 6  4.4  96  100   57 292 -330  3
4050500 2342500  1  7 14   2.2  930 259  1.2 6  4.5  95    9   88 281 -333  3
4050500 2342500  1  7 15   2.3  929 190  0.8 8  4.6  94    0   59 293 -335  3
4050500 2342500  1  7 16   2.0  929 340  0.4 7  4.5  94    9   33 298 -335  3
4050500 2342500  1  7 17   1.4  929 185  1.1 7  4.4  94    0    9 289 -331  3
4050500 2342500  1  7 18   1.1  929 265  1.6 7  4.3  95    0    0 286 -326  3
4050500 2342500  1  7 19   1.0  929 186  1.7 7  4.2  95    0    0 284 -323  3
4050500 2342500  1  7 20   0.8  929 195  1.0 7  4.2  96    0    0 281 -322  3
4050500 2342500  1  7 21   0.7  929 230  1.2 7  4.2  96    0    0 279 -321  3
4050500 2342500  1  7 22   0.6  929  43  2.5 7  4.2  96    0    0 277 -320  3
4050500 2342500  1  7 23   0.4  928  55  2.2 7  4.1  96    0    0 275 -319  3
4050500 2342500  1  7 24   0.7  928  55  2.1 5  4.1  96    0    0 262 -319  3
4050500 2342500  1  8  1   0.5  928 128  1.1 7  4.1  95    0    0 261 -319  3
4050500 2342500  1  8  2   0.1  927 128  1.9 6  4.1  96    0    0 266 -319  3
4050500 2342500  1  8  3  -0.1  927 134  2.1 6  4.0  95    0    0 259 -319  3
4050500 2342500  1  8  4  -0.8  927 130  2.7 5  3.8  95    0    0 254 -319  3
4050500 2342500  1  8  5  -2.3  926 171  1.2 6  3.6  98    0    0 250 -319  3
4050500 2342500  1  8  6  -2.2  926 161  1.6 6  3.5  99    0    0 255 -320  3
4050500 2342500  1  8  7  -0.7  925 174  2.1 5  3.4  92    0    0 251 -321  3
4050500 2342500  1  8  8  -1.0  926 187  2.1 5  3.4  86    0    0 245 -320  3
4050500 2342500  1  8  9  -0.3  926 175  1.9 5  3.3  82    1   15 244 -319  3
4050500 2342500  1  8 10   2.2  926 139  1.7 5  3.4  77   20   79 249 -319  3
4050500 2342500  1  8 11   0.5  925  75  1.3 5  3.7  80   58  140 251 -324  3
4050500 2342500  1  8 12   1.2  925  98  1.1 6  3.8  86   58  174 258 -332  3
4050500 2342500  1  8 13   2.7  926 118  1.6 5  4.0  84   31  171 263 -339  3
4050500 2342500  1  8 14   1.7  925 133  2.0 8  4.0  83   23  150 278 -344  3
4050500 2342500  1  8 15   1.6  924 111  2.5 6  4.0  85   19  114 283 -344  3
4050500 2342500  1  8 16   1.3  923 220  2.8 6  3.9  85   14   66 270 -341  3
4050500 2342500  1  8 17  -0.4  921 142  2.3 7  3.8  87    3   15 274 -336  3
