Koordinatensystem : Lambert konform konisch
Rechtswert        : 4247500 Meter
Hochwert          : 2438500 Meter
Hoehenlage        : 346 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4247500 2438500  1  7  5  -7.5  985 300  0.5 8  1.9  87    0    0 236 -271  2
4247500 2438500  1  7  6  -7.3  985 290  1.1 7  1.9  86    0    0 233 -269  2
4247500 2438500  1  7  7  -7.3  986 270  2.1 8  1.9  85    0    0 233 -265  2
4247500 2438500  1  7  8  -7.4  986 260  1.3 8  1.9  84    0    0 238 -263  2
4247500 2438500  1  7  9  -7.3  987 260  1.7 8  1.9  84    4   21 238 -259  2
4247500 2438500  1  7 10  -7.3  988 240  1.6 8  1.8  80    6   69 237 -259  2
4247500 2438500  1  7 11  -7.2  989 270  0.4 6  1.8  81    4   99 233 -268  2
4247500 2438500  1  7 12  -6.8  989 250  1.1 6  1.9  85    0   87 229 -278  2
4247500 2438500  1  7 13  -6.5  990 360  0.0 6  1.8  78    0   95 232 -285  2
4247500 2438500  1  7 14  -6.5  989 360  0.1 6  1.9  78    0   76 233 -289  2
4247500 2438500  1  7 15  -6.2  989 220  0.8 7  1.9  81    0   69 237 -290  2
4247500 2438500  1  7 16  -6.8  989 200  0.4 8  1.9  79    0   35 240 -288  2
4247500 2438500  1  7 17  -7.1  990 200  0.4 8  1.9  83    0    2 237 -282  2
4247500 2438500  1  7 18  -7.2  991   0  0.1 8  2.0  88    0    0 233 -273  2
4247500 2438500  1  7 19  -6.9  992   0  0.0 8  2.0  88    0    0 231 -268  2
4247500 2438500  1  7 20  -7.4  992   0  0.0 7  1.9  86    0    0 227 -268  2
4247500 2438500  1  7 21  -7.3  993 180  0.4 8  1.9  86    0    0 228 -268  2
4247500 2438500  1  7 22  -6.9  993   0  0.0 8  2.0  87    0    0 233 -267  2
4247500 2438500  1  7 23  -7.2  993  10  0.3 8  2.0  88    0    0 235 -265  2
4247500 2438500  1  7 24  -7.3  994  10  0.3 8  1.9  87    0    0 236 -264  2
4247500 2438500  1  8  1  -6.9  994  80  0.5 8  2.0  88    0    0 239 -263  2
4247500 2438500  1  8  2  -7.1  993  10  0.8 8  2.0  89    0    0 242 -263  2
4247500 2438500  1  8  3  -7.0  993  10  0.5 8  2.0  86    0    0 244 -262  2
4247500 2438500  1  8  4  -6.6  994   0  1.3 8  2.0  84    0    0 245 -262  2
4247500 2438500  1  8  5  -6.6  994  20  0.9 8  1.9  82    0    0 247 -262  2
4247500 2438500  1  8  6  -6.8  994  20  0.5 7  1.8  79    0    0 244 -262  2
4247500 2438500  1  8  7  -6.6  994  10  0.4 8  1.9  82    0    0 244 -261  2
4247500 2438500  1  8  8  -6.8  994  20  0.8 8  2.0  84    0    0 250 -260  2
4247500 2438500  1  8  9  -6.8  994  20  0.9 8  1.9  84   14    9 249 -260  2
4247500 2438500  1  8 10  -6.2  994   0  1.2 7  1.9  81   61   31 245 -263  2
4247500 2438500  1  8 11  -5.2  994 360  0.0 5  1.9  76  157   32 234 -271  2
4247500 2438500  1  8 12  -4.0  994 350  0.9 3  1.8  68  186   38 217 -280  2
4247500 2438500  1  8 13  -3.0  994 360  0.5 3  1.8  60  133   79 209 -287  2
4247500 2438500  1  8 14  -3.4  993 300  0.9 2  1.8  58  162   47 204 -291  2
4247500 2438500  1  8 15  -3.0  992 300  0.4 1  1.7  56  141   28 196 -291  2
4247500 2438500  1  8 16  -3.9  991   0  0.0 2  1.7  58   59   25 198 -288  2
4247500 2438500  1  8 17  -4.9  991  80  0.5 1  1.7  60    0    6 196 -279  2
4247500 2438500  1  8 18  -5.9  991 360  0.2 0  1.7  66    0    0 190 -272  2
4247500 2438500  1  8 19  -6.7  990 360  0.0 1  1.9  77    0    0 191 -272  2
4247500 2438500  1  8 20  -8.0  990  50  0.5 1  1.9  84    0    0 193 -270  2
4247500 2438500  1  8 21  -8.8  989  40  0.3 1  1.8  89    0    0 191 -264  2
4247500 2438500  1  8 22  -9.4  989  40  0.7 0  1.8  91    0    0 188 -261  2
4247500 2438500  1  8 23 -10.6  989 360  0.0 0  1.7  94    0    0 185 -261  2
4247500 2438500  1  8 24 -11.2  989  20  0.5 2  1.6  93    0    0 187 -263  2
4247500 2438500  1  9  1 -12.1  988  30  0.8 2  1.5  91    0    0 190 -261  2
4247500 2438500  1  9  2 -11.8  987  10  0.4 1  1.4  93    0    0 186 -262  2
4247500 2438500  1  9  3 -12.0  987 166  0.5 2  1.4  93    0    0 186 -265  2
4247500 2438500  1  9  4 -10.9  987   0  0.1 5  1.5  91    0    0 202 -262  2
4247500 2438500  1  9  5 -10.8  985   0  0.2 8  1.5  90    0    0 230 -260  2
4247500 2438500  1  9  6 -10.2  985  30  0.8 7  1.7  95    0    0 243 -258  2
4247500 2438500  1  9  7  -9.7  985  30  0.7 8  1.7  94    0    0 246 -257  2
4247500 2438500  1  9  8  -9.1  984 223  0.3 8  1.7  91    0    0 254 -255  2
4247500 2438500  1  9  9  -8.4  984 250  1.4 8  1.8  91    7   17 257 -255  2
4247500 2438500  1  9 10  -7.9  984 360  0.2 8  1.9  91   11   64 261 -259  2
4247500 2438500  1  9 11  -7.3  984 360  0.1 8  2.0  91    0   72 265 -269  2
4247500 2438500  1  9 12  -6.5  985 240  0.5 7  2.1  90    0   88 263 -279  2
4247500 2438500  1  9 13  -6.3  984 360  0.2 7  2.1  89    0   66 259 -286  2
